id,ticker,action,action_date,reason,entry_price,stop_price,target_price,rs,vol_ratio,created_at,volume_ratio
34,DAL,ADDED,2025-10-01,new_trigger,587.11,540.14,728.02,0.8783154680678258,1.6026704792054942,2025-12-03 13:10:57,
35,DMLP,ADDED,2025-10-01,new_trigger,149.15,137.22,184.94,0.22312599611847642,2.2609462887393845,2025-12-03 13:10:57,
36,DNLI,ADDED,2025-10-01,new_trigger,149.15,137.22,184.94,0.22312599611847642,2.2609462887393845,2025-12-03 13:10:57,
37,DMAC,ADDED,2025-10-01,new_trigger,149.15,137.22,184.94,0.22312599611847642,2.2609462887393845,2025-12-03 13:10:57,
38,DLY,ADDED,2025-10-01,new_trigger,149.15,137.22,184.94,0.22312599611847642,2.2609462887393845,2025-12-03 13:10:57,
39,DNA,ADDED,2025-10-01,new_trigger,149.15,137.22,184.94,0.22312599611847642,2.2609462887393845,2025-12-03 13:10:57,
40,DNOW,ADDED,2025-10-01,new_trigger,149.15,137.22,184.94,0.22312599611847642,2.2609462887393845,2025-12-03 13:10:57,
41,ES,ADDED,2025-10-01,new_trigger,71.6,65.87,88.78,0.10711346722504847,1.3043206024790943,2025-12-03 13:10:57,
42,GXO,ADDED,2025-10-01,new_trigger,76.26,70.16,94.56,0.11408482421062675,1.3078250818122887,2025-12-03 13:10:57,
43,H,ADDED,2025-10-01,new_trigger,76.26,70.16,94.56,0.11408482421062675,1.3078250818122887,2025-12-03 13:10:57,
44,HNRG,ADDED,2025-10-01,new_trigger,19.95,18.35,24.74,0.02984516478213568,1.3244883365319662,2025-12-03 13:10:57,
45,JNJ,ADDED,2025-10-01,new_trigger,184.88,170.09,229.25,0.27657444357752115,1.5361372893158511,2025-12-03 13:10:57,
46,LRCX,ADDED,2025-10-01,new_trigger,142.79,131.37,177.06,0.2136135697188201,1.3154377201053493,2025-12-03 13:10:57,
47,MU,ADDED,2025-10-01,new_trigger,182.04,167.47,225.72,0.2723255174794111,1.8504010916242208,2025-12-03 13:10:57,
48,ORI,ADDED,2025-10-01,new_trigger,42.77,39.35,53.03,0.06398384273574823,1.3225647279521917,2025-12-03 13:10:57,
49,PATH,ADDED,2025-10-01,new_trigger,100.21,92.19,124.26,0.14991268626359755,1.7709684023749404,2025-12-03 13:10:57,
50,PAGP,ADDED,2025-10-01,new_trigger,100.21,92.19,124.26,0.14991268626359755,1.7709684023749404,2025-12-03 13:10:57,
51,RAPT,ADDED,2025-10-01,new_trigger,14.59,13.42,18.09,0.02182661363774364,2.378404246793591,2025-12-03 13:10:57,
52,RAL,ADDED,2025-10-01,new_trigger,14.59,13.42,18.09,0.02182661363774364,2.378404246793591,2025-12-03 13:10:57,
53,RARE,ADDED,2025-10-01,new_trigger,14.59,13.42,18.09,0.02182661363774364,2.378404246793591,2025-12-03 13:10:57,
54,RBLX,ADDED,2025-10-01,new_trigger,14.59,13.42,18.09,0.02182661363774364,2.378404246793591,2025-12-03 13:10:57,
55,RAPP,ADDED,2025-10-01,new_trigger,14.59,13.42,18.09,0.02182661363774364,2.378404246793591,2025-12-03 13:10:57,
56,WDC,ADDED,2025-10-01,new_trigger,130.59,120.14,161.93,0.1953623965189554,2.1671351115302424,2025-12-03 13:10:57,
57,BFZ,ADDED,2025-10-02,new_trigger,11.75,10.81,14.57,0.017557754571571892,2.2915498775558376,2025-12-03 13:11:29,
58,BFAM,ADDED,2025-10-02,new_trigger,11.75,10.81,14.57,0.017557754571571892,2.2915498775558376,2025-12-03 13:11:29,
59,BFH,ADDED,2025-10-02,new_trigger,11.75,10.81,14.57,0.017557754571571892,2.2915498775558376,2025-12-03 13:11:29,
60,CORT,ADDED,2025-10-02,new_trigger,372.07,342.3,461.37,0.5559756486843905,1.55832200981431,2025-12-03 13:11:29,
61,COMM,ADDED,2025-10-02,new_trigger,372.07,342.3,461.37,0.5559756486843905,1.55832200981431,2025-12-03 13:11:29,
62,COMP,ADDED,2025-10-02,new_trigger,372.07,342.3,461.37,0.5559756486843905,1.55832200981431,2025-12-03 13:11:29,
63,EYE,ADDED,2025-10-02,new_trigger,9.08,8.35,11.25,0.013561959904692417,2.539889515156614,2025-12-03 13:11:29,
64,EYPT,ADDED,2025-10-02,new_trigger,9.08,8.35,11.25,0.013561959904692417,2.539889515156614,2025-12-03 13:11:29,
65,LPTH,ADDED,2025-10-02,new_trigger,8.17,7.52,10.13,0.012208243079939805,1.3148690026324226,2025-12-03 13:11:29,
66,MP,ADDED,2025-10-02,new_trigger,97.21,89.43,120.54,0.14525866432577864,3.4658201426335014,2025-12-03 13:11:29,
67,MOFG,ADDED,2025-10-02,new_trigger,97.21,89.43,120.54,0.14525866432577864,3.4658201426335014,2025-12-03 13:11:29,
68,MPLX,ADDED,2025-10-02,new_trigger,97.21,89.43,120.54,0.14525866432577864,3.4658201426335014,2025-12-03 13:11:29,
69,MPC,ADDED,2025-10-02,new_trigger,97.21,89.43,120.54,0.14525866432577864,3.4658201426335014,2025-12-03 13:11:29,
70,MPW,ADDED,2025-10-02,new_trigger,97.21,89.43,120.54,0.14525866432577864,3.4658201426335014,2025-12-03 13:11:29,
71,MOH,ADDED,2025-10-02,new_trigger,97.21,89.43,120.54,0.14525866432577864,3.4658201426335014,2025-12-03 13:11:29,
72,MORN,ADDED,2025-10-02,new_trigger,97.21,89.43,120.54,0.14525866432577864,3.4658201426335014,2025-12-03 13:11:29,
73,RKLB,ADDED,2025-10-02,new_trigger,35.4,32.57,43.9,0.052897407542523596,2.60067349595901,2025-12-03 13:11:29,
74,WMB,ADDED,2025-10-02,new_trigger,64.06,58.94,79.43,0.09572337999908796,1.4905556189579499,2025-12-03 13:11:29,
75,AES,REMOVED,2025-10-02,trend_broken,,,,,,2025-12-03 13:11:29,
76,ANIP,ADDED,2025-10-03,new_trigger,25.95,23.87,32.18,0.03877706536200046,1.8246757581826678,2025-12-03 13:12:09,
77,ANAB,ADDED,2025-10-03,new_trigger,25.95,23.87,32.18,0.03877706536200046,1.8246757581826678,2025-12-03 13:12:09,
78,ANGI,ADDED,2025-10-03,new_trigger,25.95,23.87,32.18,0.03877706536200046,1.8246757581826678,2025-12-03 13:12:09,
79,BRSL,ADDED,2025-10-03,new_trigger,18.06,16.62,22.4,0.02698905209681169,1.6168497107468363,2025-12-03 13:12:09,
80,CEG,ADDED,2025-10-03,new_trigger,14.45,13.29,17.92,0.021592623144928873,6.310071373330478,2025-12-03 13:12:09,
81,CELC,ADDED,2025-10-03,new_trigger,14.45,13.29,17.92,0.021592623144928873,6.310071373330478,2025-12-03 13:12:09,
82,CCRN,ADDED,2025-10-03,new_trigger,14.45,13.29,17.92,0.021592623144928873,6.310071373330478,2025-12-03 13:12:09,
83,CDNA,ADDED,2025-10-03,new_trigger,14.45,13.29,17.92,0.021592623144928873,6.310071373330478,2025-12-03 13:12:09,
84,CDTX,ADDED,2025-10-03,new_trigger,14.45,13.29,17.92,0.021592623144928873,6.310071373330478,2025-12-03 13:12:09,
85,CDW,ADDED,2025-10-03,new_trigger,14.45,13.29,17.92,0.021592623144928873,6.310071373330478,2025-12-03 13:12:09,
86,CE,ADDED,2025-10-03,new_trigger,14.45,13.29,17.92,0.021592623144928873,6.310071373330478,2025-12-03 13:12:09,
87,CDRE,ADDED,2025-10-03,new_trigger,14.45,13.29,17.92,0.021592623144928873,6.310071373330478,2025-12-03 13:12:09,
88,CON,ADDED,2025-10-03,new_trigger,15.76,14.5,19.54,0.023550155723050102,1.3422502764912416,2025-12-03 13:12:09,
89,ETR,ADDED,2025-10-03,new_trigger,94.76,87.18,117.5,0.14159624973219995,1.3892400754672942,2025-12-03 13:12:09,
90,F,ADDED,2025-10-03,new_trigger,12.53,11.52,15.53,0.018716313512618227,1.6821721988723046,2025-12-03 13:12:09,
91,IDA,ADDED,2025-10-03,new_trigger,131.49,120.97,163.05,0.19648666399071826,2.022781835827757,2025-12-03 13:12:09,
92,MRCY,ADDED,2025-10-03,new_trigger,83.5,76.82,103.54,0.12477398314188994,1.4239595761106043,2025-12-03 13:12:09,
93,SCCO,ADDED,2025-10-03,new_trigger,126.45,116.33,156.79,0.18894772205560628,1.591281384509997,2025-12-03 13:12:09,
